energies,entropy
-1937.0270929948742,0.0
-1936.0273370759091,330345.98828125
-1935.027581156944,0.0
-1934.027825237979,0.0
-1933.0280693190139,0.0
-1932.0283134000488,330349.560546875
-1931.0285574810837,0.0
-1930.0288015621186,0.0
-1929.0290456431535,0.0
-1928.0292897241884,330351.96484375
-1927.0295338052233,0.0
-1926.0297778862582,0.0
-1925.0300219672931,0.0
-1924.030266048328,330354.28125
-1923.030510129363,0.0
-1922.0307542103978,0.0
-1921.0309982914328,0.0
-1920.0312423724677,330356.26953125
-1919.0314864535026,0.0
-1918.0317305345375,0.0
-1917.0319746155724,0.0
-1916.0322186966073,330358.392578125
-1915.0324627776422,0.0
-1914.032706858677,0.0
-1913.032950939712,0.0
-1912.033195020747,330360.62890625
-1911.0334391017818,0.0
-1910.0336831828167,0.0
-1909.0339272638516,0.0
-1908.0341713448865,330362.806640625
-1907.0344154259215,0.0
-1906.0346595069564,0.0
-1905.0349035879913,0.0
-1904.0351476690262,330364.7734375
-1903.035391750061,0.0
-1902.035635831096,0.0
-1901.035879912131,0.0
-1900.0361239931658,330366.6640625
-1899.0363680742007,0.0
-1898.0366121552356,0.0
-1897.0368562362705,0.0
-1896.0371003173054,330368.345703125
-1895.0373443983403,0.0
-1894.0375884793752,0.0
-1893.0378325604102,0.0
-1892.038076641445,330370.892578125
-1891.03832072248,0.0
-1890.0385648035149,0.0
-1889.0388088845498,0.0
-1888.0390529655847,330372.892578125
-1887.0392970466196,0.0
-1886.0395411276545,0.0
-1885.0397852086894,0.0
-1884.0400292897243,330375.181640625
-1883.040273370759,0.0
-1882.040517451794,0.0
-1881.0407615328288,0.0
-1880.0410056138637,330377.396484375
-1879.0412496948986,0.0
-1878.0414937759335,0.0
-1877.0417378569684,0.0
-1876.0419819380033,330379.224609375
-1875.0422260190383,0.0
-1874.0424701000732,0.0
-1873.042714181108,0.0
-1872.042958262143,330381.5078125
-1871.0432023431779,0.0
-1870.0434464242128,0.0
-1869.0436905052477,0.0
-1868.0439345862826,330383.55859375
-1867.0441786673175,0.0
-1866.0444227483524,0.0
-1865.0446668293873,0.0
-1864.0449109104222,330385.998046875
-1863.0451549914571,0.0
-1862.045399072492,0.0
-1861.045643153527,0.0
-1860.0458872345619,330388.46875
-1859.0461313155968,0.0
-1858.0463753966317,0.0
-1857.0466194776666,0.0
-1856.0468635587015,330390.431640625
-1855.0471076397364,0.0
-1854.0473517207713,0.0
-1853.0475958018062,0.0
-1852.0478398828411,330392.982421875
-1851.048083963876,0.0
-1850.048328044911,0.0
-1849.0485721259458,0.0
-1848.0488162069807,330394.28515625
-1847.0490602880157,0.0
-1846.0493043690506,0.0
-1845.0495484500855,0.0
-1844.0497925311204,330396.83984375
-1843.0500366121553,0.0
-1842.0502806931902,0.0
-1841.050524774225,0.0
-1840.05076885526,330398.84765625
-1839.051012936295,0.0
-1838.0512570173298,0.0
-1837.0515010983647,0.0
-1836.0517451793996,330401.1640625
-1835.0519892604345,0.0
-1834.0522333414694,0.0
-1833.0524774225044,0.0
-1832.0527215035393,330403.294921875
-1831.0529655845742,0.0
-1830.053209665609,0.0
-1829.053453746644,0.0
-1828.053697827679,330405.51953125
-1827.0539419087136,0.0
-1826.0541859897485,0.0
-1825.0544300707834,0.0
-1824.0546741518183,330407.5390625
-1823.0549182328532,0.0
-1822.055162313888,0.0
-1821.055406394923,0.0
-1820.055650475958,330409.6640625
-1819.0558945569928,0.0
-1818.0561386380277,0.0
-1817.0563827190626,0.0
-1816.0566268000975,330411.6796875
-1815.0568708811325,0.0
-1814.0571149621674,0.0
-1813.0573590432023,0.0
-1812.0576031242372,330413.68359375
-1811.057847205272,0.0
-1810.058091286307,0.0
-1809.058335367342,0.0
-1808.0585794483768,330415.775390625
-1807.0588235294117,0.0
-1806.0590676104466,0.0
-1805.0593116914815,0.0
-1804.0595557725164,330417.595703125
-1803.0597998535513,0.0
-1802.0600439345862,0.0
-1801.0602880156212,0.0
-1800.060532096656,330419.623046875
-1799.060776177691,0.0
-1798.0610202587259,0.0
-1797.0612643397608,0.0
-1796.0615084207957,330421.482421875
-1795.0617525018306,0.0
-1794.0619965828655,0.0
-1793.0622406639004,0.0
-1792.0624847449353,330423.599609375
-1791.0627288259702,0.0
-1790.0629729070051,0.0
-1789.06321698804,0.0
-1788.063461069075,330425.462890625
-1787.0637051501099,0.0
-1786.0639492311448,0.0
-1785.0641933121797,0.0
-1784.0644373932146,330427.73828125
-1783.0646814742495,0.0
-1782.0649255552844,0.0
-1781.0651696363193,0.0
-1780.0654137173542,330429.552734375
-1779.065657798389,0.0
-1778.065901879424,0.0
-1777.066145960459,0.0
-1776.0663900414938,330432.384765625
-1775.0666341225287,0.0
-1774.0668782035636,0.0
-1773.0671222845986,0.0
-1772.0673663656335,330434.32421875
-1771.0676104466684,0.0
-1770.0678545277033,0.0
-1769.0680986087382,0.0
-1768.068342689773,330436.46875
-1767.068586770808,0.0
-1766.068830851843,0.0
-1765.0690749328778,0.0
-1764.0693190139127,330438.115234375
-1763.0695630949476,0.0
-1762.0698071759825,0.0
-1761.0700512570174,0.0
-1760.0702953380523,330440.15234375
-1759.0705394190873,0.0
-1758.0707835001222,0.0
-1757.071027581157,0.0
-1756.071271662192,330441.904296875
-1755.0715157432269,0.0
-1754.0717598242618,0.0
-1753.0720039052967,0.0
-1752.0722479863316,330444.146484375
-1751.0724920673663,0.0
-1750.0727361484012,0.0
-1749.072980229436,0.0
-1748.073224310471,330445.921875
-1747.073468391506,0.0
-1746.0737124725408,0.0
-1745.0739565535757,0.0
-1744.0742006346106,330448.009765625
-1743.0744447156455,0.0
-1742.0746887966804,0.0
-1741.0749328777154,0.0
-1740.0751769587503,330449.8515625
-1739.0754210397852,0.0
-1738.07566512082,0.0
-1737.075909201855,0.0
-1736.07615328289,330452.044921875
-1735.0763973639248,0.0
-1734.0766414449597,0.0
-1733.0768855259946,0.0
-1732.0771296070295,330453.919921875
-1731.0773736880644,0.0
-1730.0776177690993,0.0
-1729.0778618501342,0.0
-1728.0781059311691,330455.88671875
-1727.078350012204,0.0
-1726.078594093239,0.0
-1725.0788381742739,0.0
-1724.0790822553088,330457.900390625
-1723.0793263363437,0.0
-1722.0795704173786,0.0
-1721.0798144984135,0.0
-1720.0800585794484,330459.685546875
-1719.0803026604833,0.0
-1718.0805467415182,0.0
-1717.0807908225531,0.0
-1716.081034903588,330461.669921875
-1715.081278984623,0.0
-1714.0815230656578,0.0
-1713.0817671466928,0.0
-1712.0820112277277,330463.62109375
-1711.0822553087626,0.0
-1710.0824993897975,0.0
-1709.0827434708324,0.0
-1708.0829875518673,330465.201171875
-1707.0832316329022,0.0
-1706.083475713937,0.0
-1705.083719794972,0.0
-1704.083963876007,330467.517578125
-1703.0842079570416,0.0
-1702.0844520380765,0.0
-1701.0846961191114,0.0
-1700.0849402001463,330469.568359375
-1699.0851842811812,0.0
-1698.0854283622161,0.0
-1697.085672443251,0.0
-1696.085916524286,330471.578125
-1695.0861606053209,0.0
-1694.0864046863558,0.0
-1693.0866487673907,0.0
-1692.0868928484256,330473.623046875
-1691.0871369294605,0.0
-1690.0873810104954,0.0
-1689.0876250915303,0.0
-1688.0878691725652,330475.517578125
-1687.0881132536,0.0
-1686.088357334635,0.0
-1685.08860141567,0.0
-1684.0888454967048,330477.43359375
-1683.0890895777397,0.0
-1682.0893336587746,0.0
-1681.0895777398096,0.0
-1680.0898218208445,330479.40625
-1679.0900659018794,0.0
-1678.0903099829143,0.0
-1677.0905540639492,0.0
-1676.090798144984,330481.080078125
-1675.091042226019,0.0
-1674.091286307054,0.0
-1673.0915303880888,0.0
-1672.0917744691237,330483.25390625
-1671.0920185501586,0.0
-1670.0922626311935,0.0
-1669.0925067122284,0.0
-1668.0927507932633,330484.94140625
-1667.0929948742983,0.0
-1666.0932389553332,0.0
-1665.093483036368,0.0
-1664.093727117403,330487.130859375
-1663.0939711984379,0.0
-1662.0942152794728,0.0
-1661.0944593605077,0.0
-1660.0947034415426,330488.779296875
-1659.0949475225775,0.0
-1658.0951916036124,0.0
-1657.0954356846473,0.0
-1656.0956797656822,330491.140625
-1655.0959238467171,0.0
-1654.096167927752,0.0
-1653.096412008787,0.0
-1652.0966560898219,330492.927734375
-1651.0969001708568,0.0
-1650.0971442518917,0.0
-1649.0973883329266,0.0
-1648.0976324139615,330495.10546875
-1647.0978764949964,0.0
-1646.0981205760313,0.0
-1645.0983646570662,0.0
-1644.0986087381011,330496.9140625
-1643.098852819136,0.0
-1642.099096900171,0.0
-1641.0993409812058,0.0
-1640.0995850622407,330499.1328125
-1639.0998291432757,0.0
-1638.1000732243106,0.0
-1637.1003173053455,0.0
-1636.1005613863804,330501.126953125
-1635.1008054674153,0.0
-1634.1010495484502,0.0
-1633.101293629485,0.0
-1632.10153771052,330502.6953125
-1631.101781791555,0.0
-1630.1020258725898,0.0
-1629.1022699536247,0.0
-1628.1025140346596,330504.646484375
-1627.1027581156945,0.0
-1626.1030021967294,0.0
-1625.1032462777644,0.0
-1624.1034903587993,330506.3203125
-1623.103734439834,0.0
-1622.1039785208688,0.0
-1621.1042226019038,0.0
-1620.1044666829387,330508.576171875
-1619.1047107639736,0.0
-1618.1049548450085,0.0
-1617.1051989260434,0.0
-1616.1054430070783,330510.5
-1615.1056870881132,0.0
-1614.105931169148,0.0
-1613.106175250183,0.0
-1612.106419331218,330512.3359375
-1611.1066634122528,0.0
-1610.1069074932877,0.0
-1609.1071515743226,0.0
-1608.1073956553575,330514.109375
-1607.1076397363925,0.0
-1606.1078838174274,0.0
-1605.1081278984623,0.0
-1604.1083719794972,330516.43359375
-1603.108616060532,0.0
-1602.108860141567,0.0
-1601.109104222602,0.0
-1600.1093483036368,330518.078125
-1599.1095923846717,0.0
-1598.1098364657066,0.0
-1597.1100805467415,0.0
-1596.1103246277764,330520.181640625
-1595.1105687088113,0.0
-1594.1108127898462,0.0
-1593.1110568708812,0.0
-1592.111300951916,330522.08203125
-1591.111545032951,0.0
-1590.1117891139859,0.0
-1589.1120331950208,0.0
-1588.1122772760557,330523.81640625
-1587.1125213570906,0.0
-1586.1127654381255,0.0
-1585.1130095191604,0.0
-1584.1132536001953,330525.931640625
-1583.1134976812302,0.0
-1582.1137417622651,0.0
-1581.1139858433,0.0
-1580.114229924335,330527.509765625
-1579.1144740053699,0.0
-1578.1147180864048,0.0
-1577.1149621674397,0.0
-1576.1152062484746,330529.583984375
-1575.1154503295093,0.0
-1574.1156944105442,0.0
-1573.115938491579,0.0
-1572.116182572614,330531.787109375
-1571.116426653649,0.0
-1570.1166707346838,0.0
-1569.1169148157187,0.0
-1568.1171588967536,330533.888671875
-1567.1174029777885,0.0
-1566.1176470588234,0.0
-1565.1178911398583,0.0
-1564.1181352208932,330535.326171875
-1563.1183793019281,0.0
-1562.118623382963,0.0
-1561.118867463998,0.0
-1560.1191115450329,330537.236328125
-1559.1193556260678,0.0
-1558.1195997071027,0.0
-1557.1198437881376,0.0
-1556.1200878691725,330538.87109375
-1555.1203319502074,0.0
-1554.1205760312423,0.0
-1553.1208201122772,0.0
-1552.1210641933121,330541.02734375
-1551.121308274347,0.0
-1550.121552355382,0.0
-1549.1217964364168,0.0
-1548.1220405174518,330543.072265625
-1547.1222845984867,0.0
-1546.1225286795216,0.0
-1545.1227727605565,0.0
-1544.1230168415914,330544.92578125
-1543.1232609226263,0.0
-1542.1235050036612,0.0
-1541.123749084696,0.0
-1540.123993165731,330546.876953125
-1539.124237246766,0.0
-1538.1244813278008,0.0
-1537.1247254088357,0.0
-1536.1249694898706,330548.78125
-1535.1252135709055,0.0
-1534.1254576519405,0.0
-1533.1257017329754,0.0
-1532.1259458140103,330550.80078125
-1531.1261898950452,0.0
-1530.12643397608,0.0
-1529.126678057115,0.0
-1528.12692213815,330552.4296875
-1527.1271662191848,0.0
-1526.1274103002197,0.0
-1525.1276543812546,0.0
-1524.1278984622895,330554.646484375
-1523.1281425433244,0.0
-1522.1283866243593,0.0
-1521.1286307053942,0.0
-1520.1288747864292,330556.421875
-1519.129118867464,0.0
-1518.129362948499,0.0
-1517.1296070295339,0.0
-1516.1298511105688,330558.197265625
-1515.1300951916037,0.0
-1514.1303392726386,0.0
-1513.1305833536735,0.0
-1512.1308274347084,330560.158203125
-1511.1310715157433,0.0
-1510.1313155967782,0.0
-1509.1315596778131,0.0
-1508.131803758848,330561.673828125
-1507.132047839883,0.0
-1506.1322919209179,0.0
-1505.1325360019528,0.0
-1504.1327800829877,330563.64453125
-1503.1330241640226,0.0
-1502.1332682450575,0.0
-1501.1335123260924,0.0
-1500.1337564071273,330565.24609375
-1499.1340004881622,0.0
-1498.134244569197,0.0
-1497.134488650232,0.0
-1496.134732731267,330566.88671875
-1495.1349768123018,0.0
-1494.1352208933367,0.0
-1493.1354649743716,0.0
-1492.1357090554066,330568.83984375
-1491.1359531364415,0.0
-1490.1361972174764,0.0
-1489.1364412985113,0.0
-1488.1366853795462,330570.826171875
-1487.1369294605809,0.0
-1486.1371735416158,0.0
-1485.1374176226507,0.0
-1484.1376617036856,330572.498046875
-1483.1379057847205,0.0
-1482.1381498657554,0.0
-1481.1383939467903,0.0
-1480.1386380278252,330574.078125
-1479.1388821088601,0.0
-1478.139126189895,0.0
-1477.13937027093,0.0
-1476.1396143519648,330576.08203125
-1475.1398584329997,0.0
-1474.1401025140347,0.0
-1473.1403465950696,0.0
-1472.1405906761045,330577.66015625
-1471.1408347571394,0.0
-1470.1410788381743,0.0
-1469.1413229192092,0.0
-1468.141567000244,330579.626953125
-1467.141811081279,0.0
-1466.142055162314,0.0
-1465.1422992433488,0.0
-1464.1425433243837,330581.771484375
-1463.1427874054186,0.0
-1462.1430314864535,0.0
-1461.1432755674884,0.0
-1460.1435196485234,330583.423828125
-1459.1437637295583,0.0
-1458.1440078105932,0.0
-1457.144251891628,0.0
-1456.144495972663,330585.173828125
-1455.1447400536977,0.0
-1454.1449841347326,0.0
-1453.1452282157675,0.0
-1452.1454722968024,330586.986328125
-1451.1457163778373,0.0
-1450.1459604588722,0.0
-1449.146204539907,0.0
-1448.146448620942,330588.68359375
-1447.146692701977,0.0
-1446.1469367830118,0.0
-1445.1471808640467,0.0
-1444.1474249450816,330590.5703125
-1443.1476690261165,0.0
-1442.1479131071515,0.0
-1441.1481571881864,0.0
-1440.1484012692213,330592.498046875
-1439.1486453502562,0.0
-1438.148889431291,0.0
-1437.149133512326,0.0
-1436.149377593361,330594.314453125
-1435.1496216743958,0.0
-1434.1498657554307,0.0
-1433.1501098364656,0.0
-1432.1503539175005,330595.890625
-1431.1505979985354,0.0
-1430.1508420795703,0.0
-1429.1510861606052,0.0
-1428.1513302416402,330597.740234375
-1427.151574322675,0.0
-1426.15181840371,0.0
-1425.1520624847449,0.0
-1424.1523065657798,330599.458984375
-1423.1525506468147,0.0
-1422.1527947278496,0.0
-1421.1530388088845,0.0
-1420.1532828899194,330601.53515625
-1419.1535269709543,0.0
-1418.1537710519892,0.0
-1417.1540151330241,0.0
-1416.154259214059,330603.578125
-1415.154503295094,0.0
-1414.1547473761289,0.0
-1413.1549914571638,0.0
-1412.1552355381987,330605.16015625
-1411.1554796192336,0.0
-1410.1557237002685,0.0
-1409.1559677813034,0.0
-1408.1562118623383,330606.908203125
-1407.1564559433732,0.0
-1406.156700024408,0.0
-1405.156944105443,0.0
-1404.157188186478,330608.951171875
-1403.1574322675128,0.0
-1402.1576763485477,0.0
-1401.1579204295826,0.0
-1400.1581645106176,330610.724609375
-1399.1584085916525,0.0
-1398.1586526726874,0.0
-1397.1588967537223,0.0
-1396.1591408347572,330612.33984375
-1395.159384915792,0.0
-1394.159628996827,0.0
-1393.159873077862,0.0
-1392.1601171588968,330614.08984375
-1391.1603612399317,0.0
-1390.1606053209666,0.0
-1389.1608494020015,0.0
-1388.1610934830364,330615.732421875
-1387.1613375640713,0.0
-1386.1615816451063,0.0
-1385.1618257261412,0.0
-1384.162069807176,330617.72265625
-1383.162313888211,0.0
-1382.1625579692459,0.0
-1381.1628020502808,0.0
-1380.1630461313157,330619.470703125
-1379.1632902123506,0.0
-1378.1635342933855,0.0
-1377.1637783744204,0.0
-1376.1640224554553,330621.576171875
-1375.1642665364902,0.0
-1374.1645106175251,0.0
-1373.16475469856,0.0
-1372.164998779595,330623.248046875
-1371.1652428606299,0.0
-1370.1654869416648,0.0
-1369.1657310226997,0.0
-1368.1659751037346,330625.205078125
-1367.1662191847695,0.0
-1366.1664632658044,0.0
-1365.1667073468393,0.0
-1364.1669514278742,330626.9453125
-1363.1671955089091,0.0
-1362.167439589944,0.0
-1361.167683670979,0.0
-1360.1679277520138,330629.01953125
-1359.1681718330485,0.0
-1358.1684159140834,0.0
-1357.1686599951183,0.0
-1356.1689040761532,330630.896484375
-1355.1691481571881,0.0
-1354.169392238223,0.0
-1353.169636319258,0.0
-1352.1698804002929,330632.5
-1351.1701244813278,0.0
-1350.1703685623627,0.0
-1349.1706126433976,0.0
-1348.1708567244325,330634.673828125
-1347.1711008054674,0.0
-1346.1713448865023,0.0
-1345.1715889675372,0.0
-1344.1718330485721,330636.466796875
-1343.172077129607,0.0
-1342.172321210642,0.0
-1341.1725652916768,0.0
-1340.1728093727118,330638.177734375
-1339.1730534537467,0.0
-1338.1732975347816,0.0
-1337.1735416158165,0.0
-1336.1737856968514,330639.962890625
-1335.1740297778863,0.0
-1334.1742738589212,0.0
-1333.174517939956,0.0
-1332.174762020991,330641.990234375
-1331.175006102026,0.0
-1330.1752501830608,0.0
-1329.1754942640957,0.0
-1328.1757383451306,330643.533203125
-1327.1759824261653,0.0
-1326.1762265072002,0.0
-1325.1764705882351,0.0
-1324.17671466927,330645.20703125
-1323.176958750305,0.0
-1322.1772028313399,0.0
-1321.1774469123748,0.0
-1320.1776909934097,330646.9609375
-1319.1779350744446,0.0
-1318.1781791554795,0.0
-1317.1784232365144,0.0
-1316.1786673175493,330648.69140625
-1315.1789113985842,0.0
-1314.179155479619,0.0
-1313.179399560654,0.0
-1312.179643641689,330650.322265625
-1311.1798877227238,0.0
-1310.1801318037587,0.0
-1309.1803758847936,0.0
-1308.1806199658286,330652.017578125
-1307.1808640468635,0.0
-1306.1811081278984,0.0
-1305.1813522089333,0.0
-1304.1815962899682,330653.896484375
-1303.181840371003,0.0
-1302.182084452038,0.0
-1301.182328533073,0.0
-1300.1825726141078,330655.51953125
-1299.1828166951427,0.0
-1298.1830607761776,0.0
-1297.1833048572125,0.0
-1296.1835489382474,330657.181640625
-1295.1837930192823,0.0
-1294.1840371003173,0.0
-1293.1842811813522,0.0
-1292.184525262387,330658.88671875
-1291.184769343422,0.0
-1290.1850134244569,0.0
-1289.1852575054918,0.0
-1288.1855015865267,330660.259765625
-1287.1857456675616,0.0
-1286.1859897485965,0.0
-1285.1862338296314,0.0
-1284.1864779106663,330662.11328125
-1283.1867219917012,0.0
-1282.1869660727361,0.0
-1281.187210153771,0.0
-1280.187454234806,330664.009765625
-1279.1876983158409,0.0
-1278.1879423968758,0.0
-1277.1881864779107,0.0
-1276.1884305589456,330665.626953125
-1275.1886746399805,0.0
-1274.1889187210154,0.0
-1273.1891628020503,0.0
-1272.1894068830852,330667.439453125
-1271.1896509641201,0.0
-1270.189895045155,0.0
-1269.19013912619,0.0
-1268.1903832072248,330669.1328125
-1267.1906272882597,0.0
-1266.1908713692947,0.0
-1265.1911154503296,0.0
-1264.1913595313645,330670.935546875
-1263.1916036123994,0.0
-1262.1918476934343,0.0
-1261.1920917744692,0.0
-1260.192335855504,330672.748046875
-1259.192579936539,0.0
-1258.192824017574,0.0
-1257.1930680986088,0.0
-1256.1933121796437,330674.333984375
-1255.1935562606786,0.0
-1254.1938003417135,0.0
-1253.1940444227484,0.0
-1252.1942885037834,330676.17578125
-1251.1945325848183,0.0
-1250.1947766658532,0.0
-1249.195020746888,0.0
-1248.195264827923,330677.912109375
-1247.195508908958,0.0
-1246.1957529899928,0.0
-1245.1959970710277,0.0
-1244.1962411520626,330679.943359375
-1243.1964852330975,0.0
-1242.1967293141324,0.0
-1241.1969733951673,0.0
-1240.1972174762022,330681.513671875
-1239.1974615572371,0.0
-1238.197705638272,0.0
-1237.197949719307,0.0
-1236.1981938003419,330683.470703125
-1235.1984378813768,0.0
-1234.1986819624117,0.0
-1233.1989260434466,0.0
-1232.1991701244815,330685.142578125
-1231.1994142055162,0.0
-1230.199658286551,0.0
-1229.199902367586,0.0
-1228.200146448621,330686.87109375
-1227.2003905296558,0.0
-1226.2006346106907,0.0
-1225.2008786917256,0.0
-1224.2011227727605,330688.734375
-1223.2013668537954,0.0
-1222.2016109348303,0.0
-1221.2018550158652,0.0
-1220.2020990969002,330690.26953125
-1219.202343177935,0.0
-1218.20258725897,0.0
-1217.2028313400049,0.0
-1216.2030754210398,330692.3671875
-1215.2033195020747,0.0
-1214.2035635831096,0.0
-1213.2038076641445,0.0
-1212.2040517451794,330693.919921875
-1211.2042958262143,0.0
-1210.2045399072492,0.0
-1209.2047839882841,0.0
-1208.205028069319,330695.818359375
-1207.205272150354,0.0
-1206.2055162313889,0.0
-1205.2057603124238,0.0
-1204.2060043934587,330697.517578125
-1203.2062484744936,0.0
-1202.2064925555285,0.0
-1201.2067366365634,0.0
-1200.2069807175983,330699.20703125
-1199.207224798633,0.0
-1198.2074688796679,0.0
-1197.2077129607028,0.0
-1196.2079570417377,330700.732421875
-1195.2082011227726,0.0
-1194.2084452038075,0.0
-1193.2086892848424,0.0
-1192.2089333658773,330702.162109375
-1191.2091774469122,0.0
-1190.2094215279471,0.0
-1189.209665608982,0.0
-1188.209909690017,330703.79296875
-1187.2101537710519,0.0
-1186.2103978520868,0.0
-1185.2106419331217,0.0
-1184.2108860141566,330705.4296875
-1183.2111300951915,0.0
-1182.2113741762264,0.0
-1181.2116182572613,0.0
-1180.2118623382962,330707.15625
-1179.2121064193311,0.0
-1178.212350500366,0.0
-1177.212594581401,0.0
-1176.2128386624358,330708.9375
-1175.2130827434707,0.0
-1174.2133268245057,0.0
-1173.2135709055406,0.0
-1172.2138149865755,330710.3359375
-1171.2140590676104,0.0
-1170.2143031486453,0.0
-1169.2145472296802,0.0
-1168.214791310715,330712.16015625
-1167.21503539175,0.0
-1166.215279472785,0.0
-1165.2155235538198,0.0
-1164.2157676348547,330713.98828125
-1163.2160117158896,0.0
-1162.2162557969245,0.0
-1161.2164998779594,0.0
-1160.2167439589944,330715.564453125
-1159.2169880400293,0.0
-1158.2172321210642,0.0
-1157.217476202099,0.0
-1156.217720283134,330716.9765625
-1155.217964364169,0.0
-1154.2182084452038,0.0
-1153.2184525262387,0.0
-1152.2186966072736,330718.794921875
-1151.2189406883085,0.0
-1150.2191847693434,0.0
-1149.2194288503783,0.0
-1148.2196729314132,330720.298828125
-1147.2199170124481,0.0
-1146.220161093483,0.0
-1145.220405174518,0.0
-1144.2206492555529,330721.86328125
-1143.2208933365878,0.0
-1142.2211374176227,0.0
-1141.2213814986576,0.0
-1140.2216255796925,330723.4609375
-1139.2218696607274,0.0
-1138.2221137417623,0.0
-1137.2223578227972,0.0
-1136.2226019038321,330725.03125
-1135.222845984867,0.0
-1134.223090065902,0.0
-1133.2233341469368,0.0
-1132.2235782279718,330726.7421875
-1131.2238223090067,0.0
-1130.2240663900416,0.0
-1129.2243104710765,0.0
-1128.2245545521114,330728.330078125
-1127.2247986331463,0.0
-1126.2250427141812,0.0
-1125.225286795216,0.0
-1124.225530876251,330730.177734375
-1123.225774957286,0.0
-1122.2260190383208,0.0
-1121.2262631193557,0.0
-1120.2265072003906,330731.830078125
-1119.2267512814255,0.0
-1118.2269953624605,0.0
-1117.2272394434954,0.0
-1116.2274835245303,330733.392578125
-1115.2277276055652,0.0
-1114.2279716866,0.0
-1113.228215767635,0.0
-1112.22845984867,330734.970703125
-1111.2287039297048,0.0
-1110.2289480107397,0.0
-1109.2291920917746,0.0
-1108.2294361728095,330736.669921875
-1107.2296802538444,0.0
-1106.2299243348793,0.0
-1105.2301684159142,0.0
-1104.2304124969492,330738.45703125
-1103.2306565779838,0.0
-1102.2309006590187,0.0
-1101.2311447400537,0.0
-1100.2313888210886,330739.966796875
-1099.2316329021235,0.0
-1098.2318769831584,0.0
-1097.2321210641933,0.0
-1096.2323651452282,330741.30859375
-1095.232609226263,0.0
-1094.232853307298,0.0
-1093.233097388333,0.0
-1092.2333414693678,330742.888671875
-1091.2335855504027,0.0
-1090.2338296314376,0.0
-1089.2340737124725,0.0
-1088.2343177935074,330744.423828125
-1087.2345618745424,0.0
-1086.2348059555773,0.0
-1085.2350500366122,0.0
